UDI,Type_L,Type_M,Type_H,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_diff_K,Power_proxy,wear_raw,RUL,Machine failure,split
9243,0,1,0,-0.9023934097553371,-0.8799590021118113,-1.7550953742342545,2.1097682099126467,0.8648572884137251,0.49884932260947434,1.6722106130305077,163,90.0,0,train
9244,1,0,0,-0.8523973761276875,-0.8125581165062443,-0.5117410974185804,0.9094608116917915,0.9119893319611314,0.49884932260947434,1.0936660722672327,166,87.0,0,val
9245,1,0,0,-0.8523973761276875,-0.8125581165062443,1.5918799222749656,-1.279335032122709,0.943410694326069,0.49884932260947434,-1.1114856639343889,168,85.0,0,train
9246,1,0,0,-0.8523973761276875,-0.7451572309007156,1.1953507204796965,-1.279335032122709,0.9748320566910067,0.5987450557550988,-1.265867084356086,170,83.0,0,val
9247,1,0,0,-0.8523973761276875,-0.7451572309007156,2.2303591455046363,-1.3095948824980248,1.0062534190559442,0.5987450557550988,-0.916445772945308,172,81.0,0,train
9248,1,0,0,-0.8523973761276875,-0.7451572309007156,1.1079798794061626,-0.9363900612024648,1.0376747814208818,0.5987450557550988,-0.7475147159556502,174,79.0,0,train
9249,0,1,0,-0.8523973761276875,-0.6103554596895817,-0.2832327438416457,0.0621850011829527,1.0690961437858195,0.7985365220464615,0.05533192952660284,176,77.0,0,train
9250,1,0,0,-0.8523973761276875,-0.6777563452951486,0.8525881901142944,-0.785090809325886,1.1162281873332258,0.6986407889007802,-0.6211015692528644,179,74.0,0,train
9251,0,0,1,-0.8523973761276875,-0.6777563452951486,1.9682466222840345,-1.4205476672075157,1.1476495496981634,0.6986407889007802,-1.2095759015078447,181,72.0,0,train
9252,0,1,0,-0.9023934097553371,-0.6103554596895817,0.8122631865418942,-1.1280357802461307,1.2262029556105074,0.8984322551921428,-1.1776491298294016,186,67.0,0,train
9253,0,1,0,-0.9523894433829583,-0.6777563452951486,0.019204782951356105,-0.39171275444678244,1.273334999157914,0.898432255192086,-0.43075820126661674,189,64.0,0,train
9254,0,1,0,-0.9023934097553371,-0.6777563452951486,-0.14881606526697824,0.05209838439118067,1.3204670427053202,0.7985365220464615,0.11870623584238225,192,61.0,0,test
9255,1,0,0,-0.8523973761276875,-0.6103554596895817,0.5770339990362261,-0.896043594035377,1.3675990862527267,0.7985365220464615,-0.9180176704401332,195,58.0,0,train
9256,1,0,0,-0.9023934097553371,-0.6777563452951486,0.8122631865418942,-0.8556971268682896,1.3990204486176643,0.7985365220464615,-0.7503901382022827,197,56.0,0,train
9257,1,0,0,-0.9023934097553371,-0.6103554596895817,0.26115480438575756,-0.4824923055727293,1.4304418109826018,0.8984322551921428,-0.4415410346914885,199,54.0,0,train
9258,0,1,0,-0.8523973761276875,-0.6103554596895817,-1.5736328581584536,1.8878626404936654,1.4618631733475393,0.7985365220464615,1.5565323760484837,201,52.0,0,train
9259,0,0,1,-0.8523973761276875,-0.6777563452951486,-1.0158036420735834,0.32443703776902205,-1.6959837443286894,0.6986407889007802,-0.025179893379106404,0,253.0,0,test
9260,0,1,0,-0.9023934097553371,-0.6777563452951486,1.1012590454774294,-1.2087287145803058,-1.6174303384163453,0.7985365220464615,-1.1888441071096243,5,248.0,0,train
9261,1,0,0,-0.9023934097553371,-0.6777563452951486,-1.0292453099310503,1.7970830893677177,-1.5702982948689388,0.7985365220464615,1.8934743549088764,8,245.0,0,test
9262,0,0,1,-0.8523973761276875,-0.6777563452951486,-0.40420775455884644,-0.1597205682360292,-1.5388769325040013,0.6986407889007802,-0.3246838745883451,10,243.0,0,train
9263,0,1,0,-0.8523973761276875,-0.6103554596895817,-0.8477827938552491,0.7077284758563537,-1.4603235265916572,0.7985365220464615,0.5897003998407814,15,238.0,0,train
9264,1,0,0,-0.8523973761276875,-0.6103554596895817,0.42245481867535856,0.011751917224093241,-1.413191483044251,0.7985365220464615,0.3875869701249851,18,235.0,0,train
9265,0,1,0,-0.8523973761276875,-0.6777563452951486,-0.027841054549777512,-0.3110198201126076,-1.3817701206793134,0.6986407889007802,-0.3379683253677869,20,233.0,0,train
9266,0,1,0,-0.8523973761276875,-0.7451572309007156,-0.9418744688575164,0.980067129234195,-1.3346380771319069,0.5987450557550988,0.8863481282850314,23,230.0,0,train
9267,1,0,0,-0.9023934097553371,-0.7451572309007156,1.3902549044129644,-1.4608941343746031,-1.2875060335845006,0.6986407889007802,-1.4896611978114915,26,227.0,0,val
9268,1,0,0,-0.9023934097553371,-0.8125581165062443,-1.130057818862051,1.7466500054088583,-1.2560846712195628,0.5987450557551557,1.7451025669826408,28,225.0,0,train
9269,1,0,0,-0.9023934097553371,-0.8125581165062443,0.9130756954728948,-0.8556971268682896,-1.2246633088546253,0.5987450557551557,-0.7051022378178212,30,223.0,0,train
9270,1,0,0,-0.9023934097553371,-0.8125581165062443,-1.183824490291918,2.1097682099126467,-1.1932419464896877,0.5987450557551557,2.168364721686941,32,221.0,0,train
9271,1,0,0,-0.9023934097553371,-0.8125581165062443,-1.5333078545860532,2.059335125953787,-1.1618205841247502,0.5987450557551557,1.8024384865804934,34,219.0,0,train
9272,1,0,0,-0.9023934097553371,-0.8799590021118113,2.455507082117204,-1.9652249739631977,-1.1303992217598124,0.49884932260947434,-2.0106637470492403,36,217.0,0,test
9273,1,0,0,-0.9023934097553371,-0.9473598877173399,-1.1905453242206512,1.4238782680721582,-1.098977859394875,0.3989535894638498,1.2806931199290312,38,215.0,0,train
9274,0,0,1,-0.9023934097553371,-0.8799590021118113,-0.06816605812217776,-0.4320592216138699,-1.0675564970299374,0.49884932260947434,-0.5340146141431884,40,213.0,0,train
9275,1,0,0,-0.9023934097553371,-0.8799590021118113,-0.6864827795656482,1.504571202406333,-0.9890030911175933,0.49884932260947434,1.7790900579378373,45,208.0,0,train
9276,1,0,0,-0.9023934097553371,-0.8799590021118113,0.503104825820159,-1.0675160794954994,-0.9575817287526557,0.49884932260947434,-1.2123267221237894,47,206.0,0,train
9277,1,0,0,-0.9523894433829583,-0.8799590021118113,1.0810965436912292,-0.9767365283695523,-0.9261603663877181,0.5987450557550988,-0.824115964605939,49,204.0,0,train
9278,1,0,0,-0.9023934097553371,-0.8799590021118113,-0.5587869349197141,0.84894111094116,-0.8947390040227805,0.49884932260947434,0.977575691429858,51,202.0,0,val
9279,0,0,1,-0.9023934097553371,-0.8125581165062443,0.5098256597488924,-0.00842131635945083,-0.8633176416578429,0.5987450557551557,0.40676603651002285,53,200.0,0,train
9280,0,1,0,-0.9023934097553371,-0.8125581165062443,0.771938182969494,-1.1885554809967622,-0.7847642357454989,0.5987450557551557,-1.2888129538842132,58,195.0,0,val
9281,0,0,1,-0.9023934097553371,-0.8125581165062443,-0.40420775455884644,0.33452365456079336,-0.7376321921980925,0.5987450557551557,0.36570500682811097,61,192.0,0,val
9282,1,0,0,-0.9023934097553371,-0.7451572309007156,-1.3047995010091187,0.5059961400209159,-0.6590787862857486,0.6986407889007802,0.02726780839946962,66,187.0,0,train
9283,0,1,0,-0.9023934097553371,-0.7451572309007156,-0.7805744545679154,0.43538982247851227,-0.6276574239208109,0.6986407889007802,0.2688224465982413,68,185.0,0,train
9284,0,1,0,-0.8523973761276875,-0.6777563452951486,1.8271091097806338,-1.2591617985391652,-0.5805253803734045,0.6986407889007802,-0.9853600594562663,71,182.0,0,train
9285,1,0,0,-0.9023934097553371,-0.7451572309007156,1.0273298722613622,-0.8355238932847459,-0.5333933368259981,0.6986407889007802,-0.6215137131082153,74,179.0,0,test
9286,0,1,0,-0.9023934097553371,-0.6777563452951486,-0.8074577902828489,0.7682481766069852,-0.5019719744610606,0.7985365220464615,0.6978162763141623,76,177.0,0,train
9287,1,0,0,-0.9023934097553371,-0.7451572309007156,0.503104825820159,-0.8052640429094302,-0.4548399309136541,0.6986407889007802,-0.8123554876172124,79,174.0,0,val
9288,1,0,0,-0.9023934097553371,-0.7451572309007156,1.20207155440843,-1.1986420977885337,-0.4234185685487165,0.6986407889007802,-1.1322078735917864,81,172.0,0,train
9289,1,0,0,-0.9023934097553371,-0.7451572309007156,-0.5789494367059141,1.3230121001544393,-0.3919972061837789,0.6986407889007802,1.6141558378709997,83,170.0,0,test
9290,1,0,0,-0.9023934097553371,-0.7451572309007156,-1.096453649218384,0.5059961400209159,-0.36057584381884134,0.6986407889007802,0.1609749428678796,85,168.0,0,train
9291,1,0,0,-0.9023934097553371,-0.6777563452951486,-0.7536911188529819,0.42530320568674096,-0.32915448145390375,0.7985365220464615,0.27221544484926846,87,166.0,0,train
9292,1,0,0,-0.9023934097553371,-0.6777563452951486,-1.1905453242206512,1.7970830893677177,-0.2977331190889661,0.7985365220464615,1.7605148302245912,89,164.0,0,train
9293,1,0,0,-0.9023934097553371,-0.6777563452951486,0.7584965151120272,-0.5934450902822203,-0.2663117567240285,0.7985365220464615,-0.36510272663517523,91,162.0,0,test
9294,1,0,0,-0.8523973761276875,-0.6103554596895817,-0.6259952742070478,-0.20006703540311663,-0.23489039435909093,0.7985365220464615,-0.5012348005315789,93,160.0,0,train
9295,1,0,0,-0.9523894433829583,-0.6777563452951486,-0.6259952742070478,-0.3816261376550104,-0.2034690319941533,0.898432255192086,-0.7491537066362306,95,158.0,0,train
9296,0,1,0,-0.9023934097553371,-0.6777563452951486,-0.7872952884966488,0.7985080269823005,-0.17204766962921572,0.7985365220464615,0.7521330025530495,97,156.0,0,test
9297,0,0,1,-0.9023934097553371,-0.6777563452951486,-0.04128272240724426,-0.08911425069362568,-0.12491562608180933,0.7985365220464615,-0.02368467381085766,100,153.0,0,train
9298,0,1,0,-0.9523894433829583,-0.7451572309007156,-0.3437202492002461,0.3446102713525654,-0.046362220169465326,0.7985365220464047,0.41723257348776543,105,148.0,0,train
9299,1,0,0,-0.9523894433829583,-0.7451572309007156,-1.4593786813699863,1.070846680360142,0.0007698233779410748,0.7985365220464047,0.6328125640586245,108,145.0,0,train
9300,0,1,0,-0.9523894433829583,-0.7451572309007156,-1.311520334937852,1.050673446776598,0.03219118574287867,0.7985365220464047,0.7139186408953042,110,143.0,0,train
9301,1,0,0,-0.9523894433829583,-0.7451572309007156,-1.096453649218384,0.193311019475987,0.07932322929028507,0.7985365220464047,-0.24519761895060183,113,140.0,0,train
9302,0,1,0,-0.9523894433829583,-0.7451572309007156,-0.47813692777491357,1.0405868299848258,0.11074459165522267,0.7985365220464047,1.2989424664543248,115,138.0,0,train
9303,0,1,0,-0.9523894433829583,-0.7451572309007156,1.8405507776381005,-1.5012406015416906,0.15787663520262907,0.7985365220464047,-1.395069390638105,118,135.0,0,train
9304,1,0,0,-0.9023934097553371,-0.6777563452951486,-0.2630702420554456,-0.16980718502780123,0.20500867875003548,0.7985365220464615,-0.261683373164628,121,132.0,0,val
9305,1,0,0,-0.8523973761276875,-0.6103554596895817,0.046088118666289604,0.304263804185478,0.23643004111497307,0.7985365220464615,0.5995726828875528,123,130.0,0,train
9306,0,0,1,-0.8523973761276875,-0.6103554596895817,0.7786590168982274,-0.9868231451613243,0.26785140347991065,0.7985365220464615,-0.9705803891085756,125,128.0,0,train
9307,0,1,0,-0.8523973761276875,-0.542954574084053,1.6994132651346996,-1.17846886420499,0.34640480939225465,0.898432255192086,-0.8987235871652297,130,123.0,0,train
9308,1,0,0,-0.8523973761276875,-0.6103554596895817,-0.9082702992138495,0.9901537460259664,0.39353685293966106,0.7985365220464615,0.9235369226748115,133,120.0,0,train
9309,1,0,0,-0.8024013425000663,-0.6103554596895817,-0.720086949209315,0.8085946437740725,0.42495821530459865,0.6986407889008369,0.8116829972808083,135,118.0,0,train
9310,1,0,0,-0.8523973761276875,-0.542954574084053,0.21410896688462394,-0.24041350257020405,0.45637957766953624,0.898432255192086,-0.10584507213796925,137,116.0,0,train
9311,1,0,0,-0.8024013425000663,-0.47555368847848606,0.1267381258110901,0.08235823476649605,0.4878009400344739,0.8984322551921428,0.3224011477938264,139,114.0,0,train
9312,1,0,0,-0.8024013425000663,-0.4081528028729574,0.06625062045248972,0.32443703776902205,0.5192223023994115,0.9983279883377674,0.6414580002801659,141,112.0,0,train
9313,0,0,1,-0.7524053088724167,-0.4081528028729574,0.28803814010069106,-0.6438781742410797,0.5506436647643491,0.898432255192086,-0.6692744766247803,143,110.0,0,val
9314,1,0,0,-0.7524053088724167,-0.4081528028729574,-0.7536911188529819,0.5160827568126879,0.6291970706766931,0.898432255192086,0.39453590722101356,148,105.0,0,train
9315,0,1,0,-0.7524053088724167,-0.4081528028729574,0.23427146867082407,-0.6337915574493077,0.6606184330416307,0.898432255192086,-0.6800381405680075,150,103.0,0,val
9316,1,0,0,-0.7524053088724167,-0.3407519172673904,0.26115480438575756,0.10253146835004012,0.7077504765890371,0.9983279883377674,0.43068954960200556,153,100.0,0,test
9317,0,0,1,-0.7524053088724167,-0.4081528028729574,-0.7604119527817153,0.1227047019335842,0.7391718389539746,0.898432255192086,-0.13946834294192523,155,98.0,0,train
9318,1,0,0,-0.7524053088724167,-0.3407519172673904,-0.3369994152715127,-0.1899804186113446,0.8177252448663187,0.9983279883377674,-0.33043471908161,160,93.0,0,val
9319,1,0,0,-0.7524053088724167,-0.4081528028729574,-1.116616151004584,0.4555630560620563,0.8491466072312562,0.898432255192086,0.08266761035125526,162,91.0,0,train
9320,1,0,0,-0.7524053088724167,-0.4081528028729574,2.455507082117204,-1.8643588060454788,0.8805679695961939,0.898432255192086,-1.8289849847661785,164,89.0,0,train
9321,1,0,0,-0.8024013425000663,-0.47555368847848606,-0.8141786242115823,0.31435042097725,0.9119893319611314,0.8984322551921428,0.08553344785706576,166,87.0,0,train
9322,1,0,0,-0.8024013425000663,-0.542954574084053,-1.311520334937852,1.3633585673215267,0.943410694326069,0.7985365220464615,1.1105831398182537,168,85.0,0,train
9323,0,1,0,-0.7524053088724167,-0.47555368847848606,-0.12193272955204475,-0.1899804186113446,0.9748320566910067,0.7985365220464615,-0.2135775589784659,170,83.0,0,test
9324,1,0,0,-0.7024092752447672,-0.4081528028729574,-0.5587869349197141,0.021838534015865278,1.021964100238413,0.7985365220464047,-0.15969214607657362,173,80.0,0,train
9325,1,0,0,-0.7024092752447672,-0.47555368847848606,0.046088118666289604,-0.24041350257020405,1.0533854626033508,0.6986407889007802,-0.19594163586578672,175,78.0,0,val
9326,0,1,0,-0.7024092752447672,-0.47555368847848606,-0.1353743974095115,0.08235823476649605,1.0848068249682883,0.6986407889007802,0.1698887518324396,177,76.0,0,train
9327,1,0,0,-0.7024092752447672,-0.47555368847848606,0.987004868688962,-0.8859569772436053,1.1319388685156946,0.6986407889007802,-0.7201119419452426,180,73.0,0,train
9328,1,0,0,-0.7524053088724167,-0.542954574084053,-0.17569940098191175,-0.6337915574493077,1.1633602308806323,0.6986407889007802,-0.877071657648087,182,71.0,0,test
9329,0,0,1,-0.7524053088724167,-0.6103554596895817,2.455507082117204,-2.1165242258397763,1.1947815932455699,0.5987450557551557,-2.283181890473833,184,69.0,0,train
9330,1,0,0,-0.7524053088724167,-0.6103554596895817,-0.37732441884391293,0.13279131872535552,1.273334999157914,0.5987450557551557,0.09974761849625188,189,64.0,0,val
9331,0,1,0,-0.8024013425000663,-0.6777563452951486,-0.15553689919571162,-0.39171275444678244,1.3047563615228515,0.5987450557551557,-0.5207205786229245,191,62.0,0,train
9332,1,0,0,-0.8024013425000663,-0.7451572309007156,-0.22946607241177874,-0.21015365219488868,1.3518884050702578,0.49884932260947434,-0.30068368356978586,194,59.0,0,test
9333,0,1,0,-0.7524053088724167,-0.6777563452951486,2.455507082117204,-1.8139257220866194,1.3833097674351955,0.49884932260947434,-1.7381456036246477,196,57.0,0,train
9334,1,0,0,-0.7524053088724167,-0.6777563452951486,-0.5386244331335139,0.05209838439118067,1.4304418109826018,0.49884932260947434,-0.10643932606894037,199,54.0,0,train
9335,1,0,0,-0.8024013425000663,-0.7451572309007156,-0.8612244617127159,0.48582290643737175,1.4618631733475393,0.49884932260947434,0.2850589975508928,201,52.0,0,val
9336,1,0,0,-0.8024013425000663,-0.7451572309007156,-0.19586190276811186,1.0103269796095105,1.493284535712477,0.49884932260947434,1.4582696131402304,203,50.0,0,train
9337,1,0,0,-0.7524053088724167,-0.7451572309007156,1.309604897268164,-0.8153506597012022,1.5247058980774146,0.398953589463793,-0.46083511796639265,205,48.0,0,val
9338,0,0,1,-0.7524053088724167,-0.7451572309007156,-0.20258273669684523,0.031925150807636596,1.5561272604423522,0.398953589463793,0.058897453112426126,207,46.0,0,train
9339,0,0,1,-0.7524053088724167,-0.6777563452951486,0.005763115093889357,-0.9263034444106928,1.6346806663546962,0.49884932260947434,-1.215413008668508,212,41.0,0,train
9340,1,0,0,-0.7524053088724167,-0.6777563452951486,-0.48485776170364697,0.48582290643737175,1.7132340722670403,0.49884932260947434,0.525520975295944,217,36.0,0,train
9341,0,0,1,-0.8024013425000663,-0.7451572309007156,0.3149214758156246,-0.29084658652906353,-1.6959837443286894,0.49884932260947434,-0.12736281528360224,0,253.0,0,train
9342,0,1,0,-0.8523973761276875,-0.7451572309007156,-1.1233369849333175,0.6169489247304067,-1.6174303384163453,0.5987450557550988,0.28742642853395395,5,248.0,0,test
9343,0,0,1,-0.8523973761276875,-0.7451572309007156,1.1819090526222298,-0.8254372764929738,-1.5702982948689388,0.5987450557550988,-0.5352797999317072,8,245.0,0,train
9344,0,1,0,-0.8523973761276875,-0.8125581165062443,-0.935153634928783,1.050673446776598,-1.491744888956595,0.49884932260947434,0.9844383658584867,13,240.0,0,train
9345,1,0,0,-0.9023934097553371,-0.8125581165062443,0.5770339990362261,-0.6337915574493077,-1.4446128454091884,0.5987450557551557,-0.5153052000584334,16,237.0,0,train
9346,1,0,0,-0.9023934097553371,-0.8125581165062443,-0.592391104563381,0.7077284758563537,-1.413191483044251,0.5987450557551557,0.7608838709236345,18,235.0,0,train
9347,0,1,0,-0.9023934097553371,-0.8125581165062443,0.6442423383235599,0.04201176759940863,-1.3817701206793134,0.5987450557551557,0.5611762111541866,20,233.0,0,train
9348,0,1,0,-0.9023934097553371,-0.8799590021118113,-0.6999244474231149,0.26391733701839054,-1.3346380771319069,0.49884932260947434,0.08742164179902082,23,230.0,0,train
9349,1,0,0,-0.9023934097553371,-0.8799590021118113,-0.6327161081357812,0.9195474284835635,-1.2875060335845006,0.49884932260947434,1.022892346036786,26,227.0,0,train
9350,0,1,0,-0.9023934097553371,-0.8799590021118113,0.46277982224775877,-0.3816261376550104,-1.2560846712195628,0.49884932260947434,-0.18706616586451463,28,225.0,0,train
9351,1,0,0,-0.9023934097553371,-0.8799590021118113,2.455507082117204,-2.237563627341039,-1.2089526276721565,0.49884932260947434,-2.501196405213507,31,222.0,0,train
9352,1,0,0,-0.8523973761276875,-0.8125581165062443,0.771938182969494,-0.9666499115777806,-1.177531265307219,0.49884932260947434,-0.941941183532116,33,220.0,0,train
9353,1,0,0,-0.9023934097553371,-0.8799590021118113,1.6792507633484994,-1.218815331372078,-1.1461099029422812,0.49884932260947434,-0.9751043867766105,35,218.0,0,train
9354,1,0,0,-0.9023934097553371,-0.8125581165062443,-1.2443119956505182,0.43538982247851227,-1.1146885405773437,0.5987450557551557,-0.0241543261111418,37,216.0,0,train
9355,0,1,0,-0.9023934097553371,-0.8125581165062443,0.5165464936776257,-0.8153506597012022,-1.0832671782124061,0.5987450557551557,-0.8216239319921915,39,214.0,0,train
9356,1,0,0,-0.8523973761276875,-0.7451572309007156,1.1953507204796965,-1.2087287145803058,-1.0361351346649996,0.5987450557550988,-1.15127192308696,42,211.0,0,train
9357,1,0,0,-0.8523973761276875,-0.7451572309007156,-1.7483745403055213,1.2826656329873518,-1.004713772300062,0.5987450557550988,0.6798928109768199,44,209.0,0,train
9358,0,1,0,-0.8523973761276875,-0.7451572309007156,0.7786590168982274,-1.4709807511663753,-0.9732924099351246,0.5987450557550988,-1.727851591981704,46,207.0,0,val
9359,1,0,0,-0.9023934097553371,-0.8799590021118113,-0.827620292069049,0.5160827568126879,-0.9261603663877181,0.49884932260947434,0.3469860080025347,49,204.0,0,test
9360,0,1,0,-0.9523894433829583,-0.8799590021118113,0.3418048115305581,0.7480749430234411,-0.8947390040227805,0.5987450557550988,1.447668889790978,51,202.0,0,train
9361,1,0,0,-1.0023854770106078,-0.9473598877173399,0.012483949022622731,0.26391733701839054,-0.8476069604753741,0.5987450557551557,0.5202301983621412,54,199.0,0,train
9362,1,0,0,-1.0023854770106078,-0.9473598877173399,0.5367089954638259,-0.6943112581999392,-0.8161855981104366,0.5987450557551557,-0.6272741423423023,56,197.0,0,val
9363,0,1,0,-1.0023854770106078,-1.014760773322907,1.0206090383326287,-0.7043978749917112,-0.7847642357454989,0.49884932260947434,-0.4149721331326047,58,195.0,0,test
9364,1,0,0,-1.0523815106382575,-1.014760773322907,-0.07488689205091113,-0.573271856698677,-0.7376321921980925,0.5987450557551557,-0.741265464939636,61,192.0,0,test
9365,1,0,0,-1.0523815106382575,-1.014760773322907,1.0273298722613622,-1.1582956306214465,-0.7062108298331549,0.5987450557551557,-1.1377095148236769,63,190.0,0,val
9366,0,1,0,-1.0023854770106078,-0.9473598877173399,-1.8559078831652553,1.59535075353228,-0.6747894674682173,0.5987450557551557,0.9716714910834388,65,188.0,0,test
9367,1,0,0,-1.0023854770106078,-1.014760773322907,-0.4646952599174468,0.8085946437740725,-0.6276574239208109,0.49884932260947434,0.9865086698760626,68,185.0,0,test
9368,1,0,0,-1.0523815106382575,-1.014760773322907,-0.3907660867013797,0.5160827568126879,-0.5962360615558733,0.5987450557551557,0.6279626852026372,70,183.0,0,val
9369,1,0,0,-1.1523735778935282,-1.082161658928474,-0.1353743974095115,-0.13954733465248514,-0.5648146991909357,0.6986407889007802,-0.14851633827799557,72,181.0,0,train
9370,0,1,0,-1.1523735778935282,-1.1495625445340025,0.11329645795362334,-0.3211064369043796,-0.5333933368259981,0.5987450557551557,-0.2785237627890719,74,179.0,0,val
9371,0,0,1,-1.1523735778935282,-1.082161658928474,-0.7536911188529819,1.2019726986531762,-0.48626129327859174,0.6986407889007802,1.3187349562519783,77,176.0,0,test
9372,1,0,0,-1.1523735778935282,-1.082161658928474,-1.620678695659587,1.1414529979025447,-0.40770788736624775,0.6986407889007802,0.6028985879528241,82,171.0,0,train
9373,1,0,0,-1.1523735778935282,-1.082161658928474,-0.2899535777703791,0.14287793551712755,-0.3762865250013101,0.6986407889007802,0.16546060157262585,84,169.0,0,train
9374,1,0,0,-1.1523735778935282,-1.014760773322907,-0.5184619313473138,0.5564292239797752,-0.3448651626363725,0.7985365220464615,0.6015375547560851,86,167.0,0,train
9375,0,1,0,-1.1023775442658785,-1.014760773322907,-0.43109109027377995,0.47573628964560044,-0.3134438002714349,0.6986407889007802,0.5458214563571702,88,165.0,0,train
9376,0,0,1,-1.1523735778935282,-1.082161658928474,-1.6273995295883206,0.959893895650651,-0.2663117567240285,0.6986407889007802,0.37576898469132536,91,162.0,0,val
9377,0,0,1,-1.1523735778935282,-1.082161658928474,1.3969757383416979,-1.2389885649556216,-0.18775835081168452,0.6986407889007802,-1.1207349388277232,96,157.0,0,train
9378,0,0,1,-1.1523735778935282,-1.1495625445340025,-0.2832327438416457,0.10253146835004012,-0.10920494489934052,0.5987450557551557,0.11238030689979082,101,152.0,0,train
9379,1,0,0,-1.2023696115211493,-1.1495625445340025,1.921200784782901,-1.1280357802461307,-0.030651538986996525,0.6986407889007802,-0.7221822459628179,106,147.0,0,test
9380,1,0,0,-1.252365645148799,-1.2169634301395695,-0.7469702849242486,0.859027727732932,0.0007698233779410748,0.6986407889007802,0.8612840310352184,108,145.0,0,test
9381,1,0,0,-1.3023616787764485,-1.2843643157450981,-0.6394369420645145,0.5766024575633193,0.03219118574287867,0.6986407889008369,0.5505467335824692,110,143.0,0,train
9382,0,1,0,-1.252365645148799,-1.2843643157450981,-0.3369994152715127,0.24374410343484648,0.06361254810781627,0.5987450557551557,0.2795381868373586,112,141.0,0,test
9383,1,0,0,-1.252365645148799,-1.2169634301395695,0.5367089954638259,-0.6438781742410797,0.11074459165522267,0.6986407889007802,-0.550116978724331,115,138.0,0,test
9384,0,0,1,-1.252365645148799,-1.2843643157450981,0.12001729188235671,-0.17989380181957257,0.14216595402016027,0.5987450557551557,-0.06727607506980553,117,136.0,0,train
9385,0,1,0,-1.2023696115211493,-1.2843643157450981,-1.0158036420735834,1.7567366222006302,0.22071935993250427,0.49884932260947434,1.8516848849244845,122,131.0,0,train
9386,0,1,0,-1.252365645148799,-1.2843643157450981,2.455507082117204,-1.662626470210041,0.26785140347991065,0.5987450557551557,-1.465627460200055,125,128.0,0,val
9387,0,1,0,-1.252365645148799,-1.3517652013506651,2.455507082117204,-2.3485164120505297,0.31498344702731707,0.49884932260947434,-2.701043043724875,128,125.0,0,train
9388,0,0,1,-1.3023616787764485,-1.4191660869562321,-0.9418744688575164,1.2120593154449482,0.3621154905747235,0.49884932260947434,1.1927722923678319,131,122.0,0,train
9389,0,1,0,-1.252365645148799,-1.4191660869562321,0.09313395616742322,-0.21015365219488868,0.4406688964870675,0.398953589463793,-0.12631807853399302,136,117.0,0,train
9390,1,0,0,-1.2023696115211493,-1.3517652013506651,-1.8290245474503217,1.7567366222006302,0.4878009400344739,0.398953589463793,1.185986295865779,139,114.0,0,train
9391,0,1,0,-1.252365645148799,-1.3517652013506651,0.20066729902715721,-0.09920086748539772,0.5192223023994115,0.49884932260947434,0.09627794231864897,141,112.0,0,test
9392,0,0,1,-1.2023696115211493,-1.2169634301395695,2.455507082117204,-2.1669573097986357,0.5663543459468179,0.5987450557550988,-2.374021271615364,144,109.0,0,train
9393,1,0,0,-1.2023696115211493,-1.2843643157450981,-0.6259952742070478,0.6371221583139501,0.6449077518591618,0.49884932260947434,0.6419468220620925,149,104.0,0,train
9394,0,0,1,-1.1523735778935282,-1.2169634301395695,-0.27651190991291236,0.304263804185478,0.6763291142240995,0.49884932260947434,0.4017436323192387,151,102.0,0,train
9395,1,0,0,-1.1523735778935282,-1.2169634301395695,-1.3182411688665854,1.3129254833626671,0.7548825201364434,0.49884932260947434,1.041525082194964,156,97.0,0,val
9396,1,0,0,-1.1523735778935282,-1.2169634301395695,-0.20258273669684523,-0.00842131635945083,0.7863038825013811,0.49884932260947434,0.001389008179777365,158,95.0,0,train
9397,1,0,0,-1.1023775442658785,-1.1495625445340025,-0.216024404554312,0.737988326231669,0.8177252448663187,0.49884932260947434,1.0562280746160775,160,93.0,0,train
9398,0,1,0,-1.1523735778935282,-1.2169634301395695,-1.076291147432184,1.3532719505297546,0.8491466072312562,0.49884932260947434,1.2769263167859424,162,91.0,0,train
9399,0,0,1,-1.1523735778935282,-1.2169634301395695,-0.027841054549777512,0.011751917224093241,0.8962786507786626,0.49884932260947434,0.1300737384574025,165,88.0,0,train
9400,1,0,0,-1.1023775442658785,-1.1495625445340025,-0.35716191705771283,0.48582290643737175,0.9748320566910067,0.49884932260947434,0.6071062891737291,170,83.0,0,val
9401,1,0,0,-1.1523735778935282,-1.2169634301395695,-0.5655077688484474,0.39504335531142487,1.0062534190559442,0.49884932260947434,0.34925759157737407,172,81.0,0,train
9402,0,1,0,-1.1523735778935282,-1.2169634301395695,1.2760007276244971,-1.4508075175828312,1.0376747814208818,0.49884932260947434,-1.5147252950613046,174,79.0,0,test
9403,1,0,0,-1.1523735778935282,-1.2843643157450981,1.3700924026267642,-0.9363900612024648,1.0848068249682883,0.3989535894638498,-0.6327566140925487,177,76.0,0,val
9404,1,0,0,-1.1523735778935282,-1.2843643157450981,1.1214215472636295,-1.097775929870815,1.1162281873332258,0.3989535894638498,-1.0018745678927583,179,74.0,0,train
9405,1,0,0,-1.1523735778935282,-1.2169634301395695,2.455507082117204,-2.0862643754644603,1.1476495496981634,0.49884932260947434,-2.2286782617889145,181,72.0,0,train
